language,rank,headword,english_definition,english_translation,lemma,frequency,frequency_unit,pos,pronunciation,romanization,source,source_id,source_quality,milestone,word_unit,source_rank,annotation_source,translation_lemma,translation_method,translation_quality,translation_source,definition_lemma,definition_method,definition_source
yue,1403,欣賞,to appreciate; to enjoy; to admire,to appreciate; to enjoy; to admire,,4,count,v,,jan1soeng2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,欣赏,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,欣赏,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1404,正式,formal; official,formal; official,,4,count,a,,zing3sik1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,正式,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,正式,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1405,正話,,,,4,count,d | t,,zing3waa6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,1406,殺氣,menacing air; murderous look; to vent one's anger,menacing air; murderous look; to vent one's anger,,4,count,n,,saat3hei3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,杀气,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,杀气,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1407,每年,every year; each year; yearly,every year; each year; yearly,,4,count,r,,mui5nin4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,每年,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,每年,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1408,氧氣,oxygen,oxygen,,4,count,n,,joeng5hei3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,氧气,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,氧气,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1409,水平,"horizontal; level; a standard; a level (of ability, development etc)","horizontal; level; a standard; a level (of ability, development etc)",,4,count,n,,seoi2ping4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,水平,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,水平,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1410,求,to beg; to seek; to look for; to request,to beg; to seek; to look for; to request,,4,count,v,,kau4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,求,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,求,source_dictionary_gloss,https://cc-canto.org/
yue,1411,波衫,,,,4,count,n,,bo1saam1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,1412,淘古井,marrying a rich widow (slang),marrying a rich widow (slang),,4,count,l,,tou4gu2zeng2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,淘古井,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,淘古井,source_dictionary_gloss,https://cc-canto.org/
yue,1413,淡季,off season; slow business season; see also 旺季[wang4 ji4],off season; slow business season; see also 旺季[wang4 ji4],,4,count,an,,daam6gwai3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,淡季,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,淡季,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1414,清,(verb) 1. to get rid of; 2. remove; (adjective) 1. clean; (noun) Qing Dynasty; clear; distinct; quiet,(verb) 1. to get rid of; 2. remove; (adjective) 1. clean; (noun) Qing Dynasty; clear; distinct; quiet,,4,count,a | v,,cing1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,清,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,清,source_dictionary_gloss,https://cc-canto.org/
yue,1415,測,to survey; to measure; to conjecture; to guess,to survey; to measure; to conjecture; to guess,,4,count,v,,caak1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,測,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,測,source_dictionary_gloss,https://cc-canto.org/
yue,1416,游,to swim; to float; to drift; to wander,to swim; to float; to drift; to wander,,4,count,v,,jau4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,游,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,游,source_dictionary_gloss,https://cc-canto.org/
yue,1417,滴,a drop; to drip; (adjective) 1. Dripping; (Onomatopoeia) Pitter – patter (sound of rainfall dripping),a drop; to drip; (adjective) 1. Dripping; (Onomatopoeia) Pitter – patter (sound of rainfall dripping),,4,count,q,,dik6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,滴,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,滴,source_dictionary_gloss,https://cc-canto.org/
yue,1418,火車站,railway station,railway station,,4,count,n,,fo2ce1zaam6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,火車站,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,火車站,source_dictionary_gloss,https://cc-canto.org/
yue,1419,灰,sad; feeling down; hopeless; ash; dust; lime,sad; feeling down; hopeless; ash; dust; lime,,4,count,a,,fui1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,灰,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,灰,source_dictionary_gloss,https://cc-canto.org/
yue,1420,燕梳,(dialect) insurance (loanword),(dialect) insurance (loanword),,4,count,n,,jin3so1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,燕梳,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,燕梳,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1421,爸爸,(coll.) father; dad,(coll.) father; dad,,4,count,n,,baa4baa1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,爸爸,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,爸爸,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1422,甜,(adjective) (of feelings) 1. happy; 2.sweet; sweet; sweetness,(adjective) (of feelings) 1. happy; 2.sweet; sweet; sweetness,,4,count,a,,tim4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,甜,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,甜,source_dictionary_gloss,https://cc-canto.org/
yue,1423,留低,stay (spoken),stay (spoken),,4,count,v,,lau4dai1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,留低,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,留低,source_dictionary_gloss,https://cc-canto.org/
yue,1424,當日,on that day; that very day; the same day,on that day; that very day; the same day,,4,count,t,,dong1jat6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,当日,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,当日,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1425,瘦,thin; to lose weight; (of clothing) tight; (of meat) lean,thin; to lose weight; (of clothing) tight; (of meat) lean,,4,count,a,,sau3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,瘦,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,瘦,source_dictionary_gloss,https://cc-canto.org/
yue,1426,發音,to pronounce; pronunciation; to emit sound,to pronounce; pronunciation; to emit sound,,4,count,v | vn,,faat3jam1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,发音,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,发音,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1427,監考,to proctor (an exam); to invigilate,to proctor (an exam); to invigilate,,4,count,v,,gaam1haau2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,监考,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,监考,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1428,目的,purpose; aim; goal; target; objective,purpose; aim; goal; target; objective,,4,count,n,,muk6dik1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,目的,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,目的,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1429,直情,it's; really (spoken),it's; really (spoken),,4,count,d,,zik6cing4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,直情,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,直情,source_dictionary_gloss,https://cc-canto.org/
yue,1430,相差,to differ,to differ,,4,count,v,,soeng1caa1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,相差,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,相差,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1431,睇戲,watching movies,watching movies,,4,count,v,,tai2hei3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,睇戲,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,睇戲,source_dictionary_gloss,https://cc-canto.org/
yue,1432,知識,knowledge; intellectual,knowledge; intellectual,,4,count,n,,zi3sik1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,知识,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,知识,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1433,硬係,(adverb) always; stubbornly; obstinately; invariably; such is (the case); deliberately; to describe a situation where there is no alternative but to follow a set defined way to do something,(adverb) always; stubbornly; obstinately; invariably; such is (the case); deliberately; to describe a situation where there is no alternative but to follow a set defined way to do something,,4,count,d,,ngaang2hai6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,硬係,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,硬係,source_dictionary_gloss,https://cc-canto.org/
yue,1434,碌,(Cantonese); classifier for bamboo or stick; to look; sleepless,(Cantonese); classifier for bamboo or stick; to look; sleepless,,4,count,q | v,,luk1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,碌,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,碌,source_dictionary_gloss,https://cc-canto.org/
yue,1435,祈禱,to pray; to say a prayer,to pray; to say a prayer,,4,count,v,,kei4tou2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,祈祷,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,祈祷,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1436,禮拜日,Sunday,Sunday,,4,count,t,,lai5baai3jat6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,礼拜日,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,礼拜日,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1437,秘密,(noun) a secret; mystery; or (adjective) secret; mysterious,(noun) a secret; mystery; or (adjective) secret; mysterious,,4,count,n,,bei3mat6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,祕密,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,祕密,source_dictionary_gloss,https://cc-canto.org/
yue,1438,竟然,unexpectedly; to one's surprise; in spite of everything; in that crazy way,unexpectedly; to one's surprise; in spite of everything; in that crazy way,,4,count,d,,ging2jin4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,竟然,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,竟然,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1439,競爭,to compete; competition,to compete; competition,,4,count,v,,ging3zang1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,竞争,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,竞争,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1440,筆,pen; pencil; writing brush; to write or compose,pen; pencil; writing brush; to write or compose,,4,count,n | q,,bat1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,筆,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,筆,source_dictionary_gloss,https://cc-canto.org/
yue,1441,等如,equals [written and colloquial],equals [written and colloquial],,4,count,v,,dang2jyu4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,等如,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,等如,source_dictionary_gloss,https://cc-canto.org/
yue,1442,等等,et cetera; and so on; wait a minute!; hold on!,et cetera; and so on; wait a minute!; hold on!,,4,count,u | v,,dang2dang2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,等等,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,等等,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1443,管,(verb) 1. meddle; (noun) Chinese surname; to take care (of); to control; to manage,(verb) 1. meddle; (noun) Chinese surname; to take care (of); to control; to manage,,4,count,v,,gun2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,管,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,管,source_dictionary_gloss,https://cc-canto.org/
yue,1444,粗口,swear words; obscene language; foul language,swear words; obscene language; foul language,,4,count,n,,cou1hau2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,粗口,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,粗口,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1445,系列,range,range,,4,count,n,,hai6lit6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,系列,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,系列,source_dictionary_gloss,https://cc-canto.org/
yue,1446,細路仔,"(slang) kids, children; child; a little boy","(slang) kids, children; child; a little boy",,4,count,n,,sai3lou6zai2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,細路仔,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,細路仔,source_dictionary_gloss,https://cc-canto.org/
yue,1447,細路女,(n.) a little girl,(n.) a little girl,,4,count,n,,sai3lou6neoi2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,細路女,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,細路女,source_dictionary_gloss,https://cc-canto.org/
yue,1448,結,to end or conclude; knot; sturdy; bond,to end or conclude; knot; sturdy; bond,,4,count,v,,git3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,結,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,結,source_dictionary_gloss,https://cc-canto.org/
yue,1449,絕對,absolute; unconditional,absolute; unconditional,,4,count,d,,zyut6deoi3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,绝对,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,绝对,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1450,經歷,"to experience; to go through; experience (CL:段[duan4],次[ci4])","to experience; to go through; experience (CL:段[duan4],次[ci4])",,4,count,v | vn,,ging1lik6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,经历,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,经历,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1451,總,(bound form) general; overall; to sum up; in every case; always; invariably; anyway; after all; eventually; sooner or later,(bound form) general; overall; to sum up; in every case; always; invariably; anyway; after all; eventually; sooner or later,,4,count,d,,zung2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,总,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,总,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1452,老婆,(coll.) wife,(coll.) wife,,4,count,n,,lou5po4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,老婆,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,老婆,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1453,老爺,(noun) honorific term for a wife to call her husband's father,(noun) honorific term for a wife to call her husband's father,,4,count,n,,lou5je4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,老爺,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,老爺,source_dictionary_gloss,https://cc-canto.org/
yue,1454,聖誕節,Christmas time; Christmas season; Christmas,Christmas time; Christmas season; Christmas,,4,count,t,,sing3daan3zit3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,圣诞节,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,圣诞节,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1455,聽道,,,,4,count,v | vn,,teng1dou6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,,,,,,,
yue,1456,肉酸,(adjective) ugly; hideous; embarrassing,(adjective) ugly; hideous; embarrassing,,4,count,a,,juk6syun1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,肉酸,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,肉酸,source_dictionary_gloss,https://cc-canto.org/
yue,1457,腰,waist; lower back; pocket; middle,waist; lower back; pocket; middle,,4,count,n,,jiu1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,腰,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,腰,source_dictionary_gloss,https://cc-canto.org/
yue,1458,行為,action; conduct; behavior; activity,action; conduct; behavior; activity,,4,count,n,,hang4wai4,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,行为,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,行为,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1459,表,exterior surface; family relationship via females; to show (one's opinion); a model,exterior surface; family relationship via females; to show (one's opinion); a model,,4,count,Ng | n,,biu2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,表,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,表,source_dictionary_gloss,https://cc-canto.org/
yue,1460,被,by; (indicates passive-voice clauses); to meet with; to suffer from,by; (indicates passive-voice clauses); to meet with; to suffer from,,4,count,n | p,,bei6 | pei5,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,被,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,被,source_dictionary_gloss,https://cc-canto.org/
yue,1461,製造,to manufacture; to make,to manufacture; to make,,4,count,v,,zai3zou6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,制造,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,制造,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1462,製造業,manufacturing industry,manufacturing industry,,4,count,n,,zai3zou6jip6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,制造业,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,制造业,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1463,西隧,Western Harbour Crossing; an immersed tube tunnel in Hong Kong,Western Harbour Crossing; an immersed tube tunnel in Hong Kong,,4,count,jns,,sai1seoi6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,西隧,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,西隧,source_dictionary_gloss,https://cc-canto.org/
yue,1464,見工,(verb) to go for a job interview,(verb) to go for a job interview,,4,count,v,,gin3gung1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,見工,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,見工,source_dictionary_gloss,https://cc-canto.org/
yue,1465,記者,reporter; journalist,reporter; journalist,,4,count,n,,gei3ze2,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,记者,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,记者,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1466,註冊,to register; to enroll,to register; to enroll,,4,count,v,,zyu3caak3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,注册,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,注册,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1467,証,to admonish; to prove; to verify; to confirm,to admonish; to prove; to verify; to confirm,,4,count,n,,zing3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,証,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,証,source_dictionary_gloss,https://cc-canto.org/
yue,1468,試過,tried; experienced; encountered before,tried; experienced; encountered before,,4,count,v,,si3gwo3,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,試過,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,試過,source_dictionary_gloss,https://cc-canto.org/
yue,1469,認真,conscientious; earnest; serious; to take seriously,conscientious; earnest; serious; to take seriously,,4,count,a,,jing6zan1,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,认真,cc_cedict_shared_written_form_proxy,shared_written_form_proxy,https://www.mdbg.net/chinese/dictionary?page=cc-cedict,认真,source_dictionary_gloss,https://www.mdbg.net/chinese/dictionary?page=cc-cedict
yue,1470,調,to transfer; to move (troops or cadres); to investigate; to enquire into,to transfer; to move (troops or cadres); to investigate; to enquire into,,4,count,v,,diu6,https://github.com/fcbond/hkcancor,hkcancor_spontaneous_conversation,measured_spoken,1500,segmented_word,,https://github.com/fcbond/hkcancor,調,cc_canto_headword,dictionary_gloss,https://cc-canto.org/,調,source_dictionary_gloss,https://cc-canto.org/
